address,name,type,comment,source
0x004066e0,anb_decel_magnitude,LABEL,ANB decel magnitude fed to anb_decel_request_build; the >=0x461 enable-gate input. Computed by anb_decel_from_wheels (0x7c1d4) from wheel dynamics + request.,re-trace
0x00405cac,anb_master_enable,LABEL,ANB master-enable gate (anb_decel_request_build needs ==0x10). Init-default 0x10 (anb_subsystem_init); 1-cycle delay of 0x405cad. NOT a hard internal blocker.,re-trace
0x0009d9f8,decel_src_status_gateway,FUNCTION,Byte-shuffle gateway: copies a source status block (0x405d1b) into the decel-source status array (0x405dcc/0x405dcd) in reordered order. type-4 active status 0x405dcd[2] = source[1] (0x405d1c). One of the COM-style commit gateways between the ANB builder's active state and the arbitration eligibility.,re-trace
0x00407bf0,anb_status_word,LABEL,"ANB builder (0x4bf3c) latched state-machine word (psVar14+0x16). Top nibble = 4-stage state: bit31=idle/reset, bit28=active/armed. Masks 0x80001000/0x80801000/0x40403000/0x20209000/0x1010c000 latch exit/release states. bit5=freigabe(0x40553b bit3), bit6=freigabe-debounce. EMULATION-VERIFIED: arms (bit31->bit28) when decel demand 0x4066e0 >= 0x461, independent of freigabe.",re-trace
0x00407bf2,anb_active_latch,LABEL,Byte 2 of anb_status_word (0x407bf0). Nonzero = ANB state latched active (skips re-init). Only set nonzero by the release-state masks; the machine idles (init->reset loop) until the decel threshold arms it.,re-trace
0x0008390c,anb_target_filter,FUNCTION,"PT1 filter/conditioner on the ANB target deceleration. NOT a CAN-message converter (corrected 2026-08-23, adversarial re-trace + verified single-writer): reads INTERNAL input 0x407894 (computed by FUN_0007da34 from ANB working values, no frame-RAM read) and in-place PT1-filters accumulator 0x40926c toward it (`0x40926c += (0x407894-0x40926c)>>3`), then interp+calib (flash 0xaf250, limit 0x4e20) -> ANB target region 0x407904/0x4078fa/0x4078a8/0x4078f0 -> anb_decel_jerk_shaper(0x75f34). Gated by 0x405538==1. 0x40926c/0x40926e are PRIVATE filter state (only writer = this fn @0x8392c/0x83948), NOT received CAN buffers. The ANB decel target is internally/wheel-derived (see anb_decel_from_wheels 0x7c1d4), not passed from any received radar message.",re-trace
0x0040926c,anb_target_filter_state,LABEL,"PT1 filter accumulator, PRIVATE to anb_target_filter (0x8390c) -- read+written ONLY there (EspRefsRange: single writer @0x8392c). Tracks internal input 0x407894 at coeff 1/8. NOT a received CAN signal (earlier anb_can_target_signal / ACC_10.ANB_Zielbrems label was WRONG -- it is a filter state, not an RX buffer; corrected 2026-08-23).",re-trace
0x00405538,anb_enable_flag,LABEL,"ANB/vehicle-state enable flag (anb_target_filter gates on ==1). Set from INTERNAL substate by FUN_0007cb88 (struct bytes +0x10a/+0x80), read by ~19 fns incl veh_ref_speed_calc -- a general state flag, NOT received-radar-message-valid (earlier anb_can_msg_valid label was WRONG; corrected 2026-08-23).",re-trace
0x000afb00,epb01_rx_idarray_slot,LABEL,"EPB_01 (CAN 0x104) entry, index 8 of can_id_array (0xafae0), 0x100-0x116 core RX cluster. Sender EPB_D4 => the ESP RECEIVES EPB_01. Carries the EPB dynamic-braking decel request EPB_Verzoeg_Anf (byte2, 0.048 m/s2) + EPB_Freig_Verzoeg_Anf (enable, bit15). EPB->type5 DISPROVEN (type5 is unused, decel_src_type5_UNUSED); EPB feeds NONE of the type1/2/4/5 ECD arbitration sources (all front-sensor/ACC/ANB). EPB dynamic braking is a SEPARATE dedicated hydraulic-request path, not yet located (EPB_01 is in the runtime object-table RX set). See docs/epb_dynamic_braking.md + com_routing_decoded.md.",re-trace
0x00049e80,byteswap16_thunk_tgt,FUNCTION,Real target of the a29dc Thumb->ARM thunk: 16-bit byteswap ((x&0xff)<<8)|((x>>8)&0xffff). Emulation-verified byteswap16(0x0102)=0x0201. NOT a handle allocator (corrects the prior 2-byte-handle-wall theory).,re-trace
0x00049e64,memset0_thunk_tgt,FUNCTION,"Real target of the a2a3c thunk: memset(ptr,0,n). Emulation-verified. One of the trivial 'COM allocator veneers' that were mis-decompiled as an opaque allocator.",re-trace
0x0008f440,asw_start_sboot,FUNCTION,"ASW _start / OS mode bring-up. Uses SBOOT MONITOR SVCs (svc #0x13-0x16,#0xff10) - emulation hits 10 SVCs in 200 insns. Implies .data (COM object table *0x4069b4, signal descriptors, PDU->CAN grouping) is SBOOT-initialized and ABSENT from the ASW image => full COM-init emulation cannot bootstrap here. Reset vec 0x0 = b#0.",re-trace
0x000b03fc,com_signal_table_flash,LABEL,"Flash COM signal->buffer table (static, software-recovered). Stride 0x10: {marker 0x01000000, sig_id u16 @+4, len u8 @+6, flags u8 @+7, RAM_buffer u32 @+8, extraction_link u32 @+c}. 43 recs @0xb03fc-0xb06cc (continues). RAM_buffer=COM deposit target (0x405xxx-0x409xxx). Decodes the signal->buffer routing WITHOUT a bench. Full: decode/com_signal_table.txt.",re-trace
0x00403d76,decel_src_type5_UNUSED,LABEL,"Type-5 decel source: RESERVED/UNUSED in this variant. Bin-wide proof: type5 addrs (0x403d76 cur, 0x403d6e staging, 0x403d66 commit-dst, 0x403d7d enable) occur ONLY in CODE (double-buffer 0x65090/94, 0x64ff8; preprocess 0x7f728; assemble 0x86974; hold_mgr 0x431f4) - ZERO occurrences in flash COM config (>=0xa2000). Staging 0x403d6e has NO writer of any kind => type5 value is always 0 => never wins arbitration. So EPB_01->type5 is DISPROVEN (no CAN feed reaches type5). Contrast type1 0x403fa2 + type4-input 0x407ce8 which DO appear in flash config.",re-trace
0x000b038c,com_signal_table_full,LABEL,"Flash COM signal->buffer table, 53 recs, stride 0x10 {marker 0x01000000, sig_id u16@+4, len(bits) u8@+6, flags@+7, RAM_buffer@+8, consumer/notify app-fn@+c}. Explicit-buffer COM signals (front-sensor/brake-assist subset, incl type1 input 0x403fa2 sig0x037f + type4 input 0x407ce8 sig0x004f). NOT the full 200-msg RX set (bulk uses runtime object table). Parser: decode/parse_pb_config.py.",re-trace
0x000b06f0,com_pdu_signal_table,LABEL,"Flash PDU-grouped signal table, stride 0xc {sig_id u16@+0, len(bits) u8@+2, flags@+3, RAM_buffer@+4, idx u16@+8, grp u8@+a}. grp0x02 = a 17-signal front-sensor PDU (bit-lens 6,4,4,10,2,2,12,2,2,6,2,2,4,8,8,8,8) that feeds decel type1 via 0x403fa2/0x403fd4 - fingerprint does NOT match EPB_01, so type1 != EPB. Terminator sig=0,flags=0xff.",re-trace
0x0009aa78,decel_arb_output_reset,FUNCTION,"Inits decel_arb_output (0x405a7c) defaults + sets |0x10000000 flags on four +0x28c structs. Part of the ECD decel path, NOT an EPB path (output-trace exhaustive: no non-ECD writer of the pressure setpoints/mode/actuation exists).",re-trace
0x004069b4,com_obj_table_base_ptr,LABEL,"Runtime-built COM object table base pointer. Object table stride 0x10 {+6 sigcount, +8 descr-array ptr (RAM), +0xf flags bit5=valid/bit6=ready}; count *0x4069fc, bump ptr *0x4069b0. NOT .data-copied: the COM config is .rodata (0xb0000-0xb7800) direct-addressed; the table is BUILT at init by a builder that writes this base via a register (address-exact xref misses it). Materializing it needs the builder trace or SBOOT (boot is SBOOT-context-dependent). EPB_01=handle 0x25b lands here.",re-trace
0x0009d75c,ecd_executor_actuation,FUNCTION,ECD executor in the actuation thread -> base dispatcher FUN_000a0da0. (candidate role from base-hydraulic trace).,re-trace
0x000a0da0,base_actuation_dispatcher,FUNCTION,Base actuation dispatcher: ECD executor -> here -> terminal driver FUN_000a1d88. (candidate role).,re-trace
0x00070ec0,esp_pressure_tx_packer,FUNCTION,"NOT a valve/pump driver: scales an internal pressure value, packs a 16-bit field + CRC (XOR table DAT_000711d8) for CAN TX. The unconditional ECD-actuation tail reaches THIS (a TX status packer), not hydraulic MMIO - the real ABS/ESC valve+pump driver is a separate main-loop subsystem behind HW-ISR/MMIO (0xfff7xxxx) indirection.",re-trace
0x0040a1a8,com_obj_table,LABEL,"RUNTIME COM object table (the actual table; *0x4069b4 = 0x40a1a8, emulation-proven). Stride 0x10 {+6 sigcount, +8 descr-array ptr, +0xf valid/ready}. Extent computed in FUN_0008db80 as *0x40a1a4 = end-0x40a1a8. Built by multi-phase COM init (FUN_0008db80/000892a0/0006b936/0008dac0) from the .rodata config; read by FUN_0009e3f4 etc. A bench RAM read of 0x40a1a8+ (few KB) hands over the whole table incl EPB handle 0x25b.",re-trace
0x0008db80,com_objtable_init_phase,FUNCTION,"COM object-table init/finalize phase: iterates the table (FUN_0008dac0), runs the bump allocator FUN_0006b936, then writes the table extent/base pointers (0x40a1a4=end-0x40a1a8 base). Part of the multi-phase COM-init builder that populates com_obj_table (0x40a1a8) from .rodata.",re-trace
0x0008fcb8,esc_valve_apply_wheel,FUNCTION,Base ESC hydraulic valve driver: selects a wheel by its MMIO channel reg (0xfff7d400/d500/d600 -> wheel cmd struct 0x407344/37c/3b4/3ec) and issues an inlet (chan codes 6/0xe/7/1) + outlet (0xb/0xf/8/2) valve command pair via esc_valve_cmd_encode(0x9cbb4). The per-wheel apply/hold/release valve stage above the solenoid MMIO. Part of the BASE ABS/ESC hydraulic subsystem; the shared hydraulic output stage for the base ABS/ESC loop and the EPB/ANB Fremdbremsung pressure requests.,re-trace
0x00099cd0,esc_hydraulic_hw_init,FUNCTION,"Base ESC hydraulic HW register setup: programs valve-bank controllers 0xfff7d400/0xfff7d500, pump/motor 0xfff7f0a0, and 0xfff7ec00/0xfff7f400 config regs (valve states 0xf1/0xf3/0xff/0xb/0xc). Reached via esc_actuation_task_step 0xa18ec.",re-trace
0x0009cbb4,esc_valve_cmd_encode,FUNCTION,"Encodes a valve command word for channel param_1 from spec param_5 into the valve command queue (DAT_0009cc38 mask, DAT_0009cc3c per-channel table). Low level of the base ESC valve driver.",re-trace
0x000978d4,esc_cmd_slot_alloc,FUNCTION,"Bitmask free-slot allocator for the ESC valve command queue (DAT_000979c0 mask, DAT_000979c4 slot array stride 0x10). Returns slot index or -1.",re-trace
0x0009ae10,esc_valve_abort_channel,FUNCTION,"Aborts an ESC valve channel by mode (param_1 in {6,7,8,0xb,0xe,0xf} = inlet/outlet channel codes); clears the channel cmd struct, calls FUN_000a1230.",re-trace
0x0009d208,esc_valve_clear_channel,FUNCTION,Clears an ESC wheel valve-command struct (0x407344/37c/3b4/3ec) + flags for a channel.,re-trace
0x000a18ec,esc_actuation_task_step,FUNCTION,Base ESC hydraulic actuation task step (indirectly dispatched): drives esc_valve_apply_wheel (0x8fcb8) + esc_hydraulic_hw_init (0x99cd0).,re-trace
0x0007d2a8,esc_valve_cmd_phase_a,FUNCTION,"Base ESC per-wheel valve command builder (pressure-phase variant of esc_valve_apply_wheel 0x8fcb8): wheel-select via 4 structs 0x407344.., issue inlet/outlet commands.",re-trace
0x0008047c,esc_valve_cmd_phase_b,FUNCTION,Base ESC per-wheel valve command builder (pressure-phase variant; see esc_valve_apply_wheel 0x8fcb8).,re-trace
0x0008b1d4,esc_valve_cmd_phase_c,FUNCTION,Base ESC per-wheel valve command builder (pressure-phase variant; see esc_valve_apply_wheel 0x8fcb8).,re-trace
0x000934d0,esc_valve_load_wheel,FUNCTION,Loads a wheel inlet/outlet valve command from its flags (param_2+3/+7/+0xb/+0x33) via esc_cmd_slot_alloc(0x978d4) + FUN_000a1290; writes wheel valve cmd struct +0x10/+0x14/+0x18.,re-trace
0x00407344,esc_wheel_valve_cmd,LABEL,"Base ESC per-wheel valve-command structs (4x, stride 0x38: 0x407344/0x40737c/0x4073b4/0x4073ec). Hold inlet/outlet valve pressure+timing; read by esc_valve_apply_wheel (0x8fcb8), flushed to valve MMIO 0xfff7d400/d500/d600.",re-trace
0xfff7d400,esc_valve_mmio,LABEL,Base ESC hydraulic valve-bank HW registers (0xfff7d400/d500/d600 wheel channels; pump 0xfff7f0a0). The solenoid/pump actuator the ESC hydraulic pressure path drives (base ABS/ESC + external EPB/ANB Fremdbremsung requests). Init by esc_hydraulic_hw_init (0x99cd0).,re-trace
0x0040553b,anb_freigabe_gate,LABEL,"ANB freigabe/enable gate (bit3), set by anb_signal_conditioning(0x3bf58); an arm precondition in anb_decel_request_build(0x4bf3c).",re-trace
0x004055b4,anb_quality,LABEL,ANB request quality byte; must be > 0xc for the ANB arm (anb_decel_request_build 0x4bf3c).,re-trace
0x004055e4,anb_freshness_counter,LABEL,ANB request freshness/stale counter; must be < 0x37 for the ANB arm (anb_decel_request_build 0x4bf3c).,re-trace
0x00405abe,anb_status_gate,LABEL,"ANB status byte; must be in {0,4} for the ANB arm (anb_decel_request_build 0x4bf3c).",re-trace
0x00050090,com_signal_commit_record,FUNCTION,"Commits one COM signal record (com_sig_group_table_ptr + i*0x18): copies value(+0)->dest(+8), sets ready-mask(+4) into status word(+0x10), gated by type(+0x16 in {2,4,5,6}). Called per-record by com_rx_commit_all(0x76468). This is the RX signal-deposit step (runtime table built from com_sig_group_table 0xb6a44).",re-trace
0x00076468,com_rx_commit_all,FUNCTION,COM RX driver: iterates 62 signal records (stride 0x18) and calls com_signal_commit_record(0x50090) for each whose type(+0x16) != 3 (terminator). Runs every COM cycle.,re-trace
0x000503a6,com_group_status_or,FUNCTION,COM helper: ORs a signal group's ready mask (record+4) into its status word (record+0x10). Record = com_sig_group_table_ptr + param_1*0x18.,re-trace
0x0003b324,com_signal_unpack_3b324,FUNCTION,"Per-signal COM unpack/scale stage (signal indices 9/0xa/0xb/0xc/0xd/0x10), reads staging + writes conditioned buffers. Part of the front-sensor/ANB signal-extract chain.",re-trace
0x000827ac,com_group_commit_827ac,FUNCTION,COM signal-group commit stage using com_sig_group_table (0xb6a44 +0x4f8); copies grouped signal values to their dest buffers when the group is ready.,re-trace
0x00404184,com_rx_frame_404184,LABEL,"Fast-path CAN RX frame buffer (direct-handled msg, bypasses msg-cfg 0xa9fc0). Read by handler 0x827ac.",re-trace
0x00404186,com_rx_frame_404186,LABEL,"Fast-path CAN RX frame buffer, read by handler 0x76468-chain (0x50090).",re-trace
0x00404188,com_rx_frame_404188,LABEL,"Fast-path CAN RX frame buffer (direct-handled msg, bypasses msg-cfg 0xa9fc0), used by handler 0x503a6/0x50090 with descriptor 0xb7154. (NOTE: the 0x40926x buffers are NOT this frame's extract targets -- those are anb_target_filter private state; this frame's true signal dests are object-table-routed.)",re-trace
0x0040418a,com_rx_frame_40418a,LABEL,"Fast-path CAN RX frame buffer, read by handler 0x3b324.",re-trace
0x0040926a,anb_target_filter_state2,LABEL,"Part of anb_target_filter (0x8390c) PRIVATE internal state, adjacent to anb_target_filter_state(0x40926c); NOT a received CAN field. (Corrected: earlier 'descriptor 0xb7154 / frame 0x404188 field' claim was wrong -- 0x40926a-0x409273 are read/written only by anb_target_filter, they are internal filter state, not RX-extracted.)",re-trace
0x00403fa2,com_sig_037f_buf,LABEL,COM signal 0x037f (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_0008ff88.,re-trace
0x00403fd4,com_sig_0383_buf,LABEL,COM signal 0x0383 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_0003fb60.,re-trace
0x00405366,com_sig_00f6_buf,LABEL,COM signal 0x00f6 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_0001cc34.,re-trace
0x004057fe,com_sig_07f3_buf,LABEL,COM signal 0x07f3 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x004057ff,com_sig_07ae_buf,LABEL,COM signal 0x07ae (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00405802,com_sig_07d8_buf,LABEL,COM signal 0x07d8 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00405808,com_sig_07fd_buf,LABEL,COM signal 0x07fd (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00405812,com_sig_07db_buf,LABEL,COM signal 0x07db (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00405814,com_sig_07df_buf,LABEL,COM signal 0x07df (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00405816,com_sig_07e3_buf,LABEL,COM signal 0x07e3 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00405818,com_sig_07e7_buf,LABEL,COM signal 0x07e7 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x0040581a,com_sig_07eb_buf,LABEL,COM signal 0x07eb (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_000290d8.,re-trace
0x0040581c,com_sig_07ef_buf,LABEL,COM signal 0x07ef (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_000290d8.,re-trace
0x0040582c,com_sig_07f6_buf,LABEL,COM signal 0x07f6 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x004058dc,com_sig_049a_buf,LABEL,"COM signal 0x049a (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_000041c4, FUN_00004f18.",re-trace
0x00406800,com_sig_0331_buf,LABEL,"COM signal 0x0331 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_00076fc0, FUN_00095ad6.",re-trace
0x0040680c,com_sig_0311_buf,LABEL,"COM signal 0x0311 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_00095ad6, FUN_000f6164, FUN_000f7224, FUN_000f7478.",re-trace
0x00406810,com_sig_0317_buf,LABEL,COM signal 0x0317 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_00095ad6.,re-trace
0x00406814,com_sig_031d_buf,LABEL,"COM signal 0x031d (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_00076fc0, FUN_000f59f0, FUN_000f5a84, FUN_000f5b14.",re-trace
0x0040681e,com_sig_0329_buf,LABEL,"COM signal 0x0329 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_000f5900, FUN_000f59f0, FUN_000f91a4.",re-trace
0x00406820,com_sig_032d_buf,LABEL,"COM signal 0x032d (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_00085e2c, FUN_00095ad6, FUN_000f59f0, FUN_000f91a4.",re-trace
0x004068a6,com_sig_0357_buf,LABEL,"COM signal 0x0357 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_00075774, FUN_000f901c, FUN_000f94c4.",re-trace
0x004068ae,com_sig_0361_buf,LABEL,COM signal 0x0361 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x004068b6,com_sig_036b_buf,LABEL,COM signal 0x036b (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x004068be,com_sig_0375_buf,LABEL,COM signal 0x0375 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00406950,com_sig_0347_buf,LABEL,"COM signal 0x0347 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_0009a7c4, FUN_000f3fec, FUN_000f45a8, FUN_000f4a88.",re-trace
0x00406956,com_sig_034f_buf,LABEL,COM signal 0x034f (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_0009a7c4.,re-trace
0x004079da,com_sig_04ab_buf,LABEL,COM signal 0x04ab (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x004079db,com_sig_04a8_buf,LABEL,COM signal 0x04a8 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_00028ef0.,re-trace
0x004079dc,com_sig_0403_buf,LABEL,"COM signal 0x0403 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_00028ef0, FUN_0008b850.",re-trace
0x004079de,com_sig_0497_buf,LABEL,"COM signal 0x0497 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_0001cc34, FUN_00033338.",re-trace
0x00407a04,com_sig_0437_buf,LABEL,COM signal 0x0437 (grpff) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00407a08,com_sig_04c2_buf,LABEL,COM signal 0x04c2 (grpff) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00407a0c,com_sig_0466_buf,LABEL,COM signal 0x0466 (grpff) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_00028ef0.,re-trace
0x00407a10,com_sig_0481_buf,LABEL,COM signal 0x0481 (grpff) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00407a18,com_sig_04c7_buf,LABEL,COM signal 0x04c7 (grpff) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00407ac8,com_sig_033f_buf,LABEL,COM signal 0x033f (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_0009ff82.,re-trace
0x00407aca,com_sig_0343_buf,LABEL,"COM signal 0x0343 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_0008ce70, FUN_0009ff82.",re-trace
0x00407ce2,radar_obj_hdr,LABEL,COM signal 0x03f4 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_00049940.,re-trace
0x00407ce8,radar_obj_a,LABEL,COM signal 0x004f (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_00049940.,re-trace
0x00407cf0,radar_obj_b_26B,LABEL,COM signal 0x03bc (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00407d0a,radar_obj_c_26B,LABEL,COM signal 0x03d8 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00407d45,com_sig_02bb_buf,LABEL,COM signal 0x02bb (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00407d50,com_sig_026b_buf,LABEL,COM signal 0x026b (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x0040834c,com_sig_02bf_buf,LABEL,COM signal 0x02bf (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00408389,com_sig_02d3_buf,LABEL,COM signal 0x02d3 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00408658,com_sig_0010_buf,LABEL,COM signal 0x0010 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x0040865c,com_sig_04d4_buf,LABEL,"COM signal 0x04d4 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_0006ff04, FUN_000702e4, FUN_00070470.",re-trace
0x0040872c,com_sig_03b9_buf,LABEL,COM signal 0x03b9 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: no static readers found (candidate monitor-only/computed-access).,re-trace
0x00408e8c,com_sig_02d7_buf,LABEL,COM signal 0x02d7 (038c) dest buffer. front-sensor group (ACC_01 0x109 / ACC_10 0x117 / HCA_01 0x126 set; per-signal CAN source is object-table-routed). Consumers: FUN_0007e090.,re-trace
