address,name,type,comment,source
0xd000a4e4,esp05_ESP_Autohold_Standby,DATA,"ESP_Autohold_Standby from ESP_05 (0x106) bit35, decoded 80106db8:126. See RESULTS UPDATE 65.",re-trace
0xd000a4e6,esp05_ESP_QBit_Bremsdruck,DATA,"ESP_QBit_Bremsdruck (brake-pressure quality bit) from ESP_05 (0x106) bit12, decoded 80106db8:104. See RESULTS UPDATE 65.",re-trace
0xd000a4e7,esp05_ESP_Fahrer_bremst,DATA,"ESP_Fahrer_bremst (driver is braking) from ESP_05 (0x106) bit26, decoded 80106db8:118. See RESULTS UPDATE 65.",re-trace
0xd000a4e9,esp05_ESP_Autohold_aktiv,DATA,"ESP_Autohold_aktiv (ESP vehicle-hold active) from ESP_05 (0x106) bit56, decoded 80106db8:133. See RESULTS UPDATE 65.",re-trace
0xd000a4ea,esp05_ESP_QBit_Fahrer_bremst,DATA,"ESP_QBit_Fahrer_bremst from ESP_05 (0x106) bit13, decoded 80106db8:105. See RESULTS UPDATE 65.",re-trace
0xd000a4eb,esp05_ESP_Verz_TSK_aktiv,DATA,"ESP_Verz_TSK_aktiv (ESP is executing the engine's TSK deceleration) from ESP_05 (0x106) bit27, decoded 80106db8:119. Part of the engine<->ESP brake handshake. See RESULTS UPDATE 65.",re-trace
0xd000a4ec,esp05_ESP_Bremsruck_AWV2,DATA,"ESP_Bremsruck_AWV2 from ESP_05 (0x106) bit30, decoded 80106db8:122. See RESULTS UPDATE 65.",re-trace
0xd000a4ed,esp05_ESP_Status_Bremsentemp,DATA,"ESP_Status_Bremsentemp from ESP_05 (0x106) bit34, decoded 80106db8:125. See RESULTS UPDATE 65.",re-trace
0xd000a4ee,esp05_ESP_HDC_Standby,DATA,"ESP_HDC_Standby from ESP_05 (0x106) bit36, decoded 80106db8:127. See RESULTS UPDATE 65.",re-trace
0xd000a4ef,esp05_ESP_Rueckwaertsfahrt_erkannt,DATA,"ESP_Rueckwaertsfahrt_erkannt from ESP_05 (0x106) bit39, decoded 80106db8:128. See RESULTS UPDATE 65.",re-trace
0xd000a4f0,esp05_ECD_Bremslicht,DATA,"ECD_Bremslicht from ESP_05 (0x106) bit59, decoded 80106db8:134. See RESULTS UPDATE 65.",re-trace
0xd000a4f1,esp05_ESP_Status_Bremsdruck,DATA,"ESP_Status_Bremsdruck from ESP_05 (0x106) bit61, decoded 80106db8:135. Participates in the 8013ef46 decel-enable predicate (older maps called it an 'ACC enable' bit). See RESULTS UPDATE 65.",re-trace
0xd000a4f2,esp05_ECD_nicht_verfuegbar,DATA,"ECD_nicht_verfuegbar from ESP_05 (0x106) bit33, decoded 80106db8:124. See RESULTS UPDATE 65.",re-trace
0xd000a4f3,esp05_ESP_Status_Anfahrhilfe,DATA,"ESP_Status_Anfahrhilfe from ESP_05 (0x106) bit40, decoded 80106db8:129. See RESULTS UPDATE 65.",re-trace
0xd000a4f4,esp05_ECD_Fehler,DATA,"ECD_Fehler from ESP_05 (0x106) bit32, decoded 80106db8:123. See RESULTS UPDATE 65.",re-trace
0xd000a4f5,esp05_ESP_Konsistenz_TSK,DATA,"ESP_Konsistenz_TSK (ESP TSK-request consistency/plausibility handshake) from ESP_05 (0x106) bit29, decoded 80106db8:121. See RESULTS UPDATE 65.",re-trace
0xd000a54b,acc_driveoff_inhibit,DATA,"ACC_05 drive-off inhibit = (d0001321!=0 || a54c!=0), set by 8010a6ec. Gates the drive-off torque branch in 80141528 (requires a54b==0). See RESULTS UPDATE 66.",re-trace
0xd000a54c,acc_epb_hold_fault_inhibit,DATA,"ACC_05/EPB hold fault-inhibit word (16 conditions masked by cal 80043ccc[0x14]), set by 8010a6ec. Read by 8011101c/80137d0c/80137f2c. See RESULTS UPDATE 66.",re-trace
0xd000a54d,acc_standstill_hold_confirmed,DATA,ACC_05/EPB standstill-hold CONFIRMED (debounced). Set by 8010a6ec when hold timer uRamc0001062 >= cal 80043828[5]. Read by drive-off diag 8010a4fc + reset 801ab824. Cal-gated (a5a8) => dead on Q5. See RESULTS UPDATE 66.,re-trace
0xd000a58c,tsk02_TSK_Freig_Verzoeg_Anf_src,DATA,"TSK_Freig_Verzoeg_Anf (decel-ENABLE) source, TSK_02 (0x10C) byte7 bit7. Set 8013ef46:932-936: =(a57c==0 & b28e in {1,5} & sRamc113c<=cal) || d1181. Gates whether the decel value (cb8) flows. See RESULTS UPDATE 61/64.",re-trace
0xd000a58d,tsk02_TSK_Anhalten_src,DATA,"TSK_Anhalten source, packed into TSK_02 (0x10C) byte2 bit4 by 80137a00:49/94. = acc01_ACC_Anhalten(a7ae) when b28e in {1,5} & a757(LV_DCC_ENA)!=0, else 0 (8013ef46:937-943). The engine's standstill-hold request to ESP. See RESULTS UPDATE 63/64.",re-trace
0xd000a58f,tsk02_TSK_Zwangszusch_ESP_src,DATA,"TSK_Zwangszusch_ESP (forced ESP coupling/intervention ENABLE) source, TSK_02 (0x10C) byte7 bit6. Set 8013ef46:963-969 = (b28f in {1,2}). Live companion enable during active ACC control; NOT an independent hold. See RESULTS UPDATE 64.",re-trace
0xd000a5a8,acc_mode_ACC05_Momentenanf_sel,DATA,"ACC mode select = DAT_80043caf & 1 (sole writer 801abf64:21; cal-fixed). 0 (Q5, this image caf=0x06) = ACC_01 + TSK_02(80137a00, has Anhalten) + hold-relay branch enabled in 8013ef46:850 (requires a5a8==0). 1 = ACC_05 Momentenanforderung drive-off path (80141528) + TSK_05(80137f2c) + hold-relay DISABLED. Mutually exclusive with the ACC_01 hold relay. See RESULTS UPDATE 66.",re-trace
0xd000a5ac,acc_driveoff_active,DATA,"ACC drive-off-active flag (80141528:148): true if b28e in {1,2,5,6} OR the ACC_05 Momentenanf gate. When set, Ramd0006998 carries the drive-off torque; else 0x80000000 (neutral). See RESULTS UPDATE 66.",re-trace
0xd000a5ae,acc05_creep_status_tsk,DATA,"ACC_05-path creep/low-speed status (80141528:187), from ego-speed vs cals 0x800435e2/e6. Read by TSK packers 8011101c/80137d0c/80137f2c. A status bit, NOT a hard speed floor. (a5ad sibling is dead - no readers.) See RESULTS UPDATE 66 Q3-followup.",re-trace
0xd000a756,coding_GRA_ena,DATA,"GRA (basic cruise) coding enable, long-coding cell 27 type1 (decoded 801b5900). See RESULTS UPDATE 60.",re-trace
0xd000a757,LV_DCC_ENA,DATA,LV_DCC_ENA — ACC(Basic-ACC) coding enable from long-coding cell 27 (decoded 801b5900). a757!=0 required to forward ACC_Anhalten and selects the ACC min-accel curve (0x5b728). GRA-coded car has a757=0 and never forwards hold. See RESULTS UPDATE 60/64.,re-trace
0xd000a758,coding_F2S_bit_DEAD,DATA,"Follow-to-Stop coding bit (cell 27 type3), written only by 801b5900, read by NOTHING => F2S not implemented in this firmware. See RESULTS UPDATE 60.",re-trace
0xd000a79f,tsk02_TSK_Codierung_ACC_src,DATA,"TSK_Codierung_ACC source, TSK_02 (0x10C) byte7 bit5 (coding constant via 8011101c). See acc_flow.md / UPDATE 61.",re-trace
0xd000a7ae,acc01_ACC_Anhalten,DATA,"ACC_Anhalten / LV_CAN_VEH_STOP_REQ_DCC — stop/hold request from DCC_1/ACC_01 (0x109) byte7 bit1, decoded 801383e8:94. Gated forward to tsk02_TSK_Anhalten_src(a58d) in 8013ef46:937 (when b28e in {1,5} & a757!=0). The standstill-hold input. See RESULTS UPDATE 63/64.",re-trace
0xd000ad0f,acc_master_compute_enable,DATA,ACC master compute-enable (from 8011ac80). 8013ef46 early-returns unless ad0f!=0; also an 8013c5d4 engage gate. See acc_flow.md / UPDATE 64.,re-trace
0xd000b055,acc05_Momentenanf_valid,DATA,"ACC_05 ACC_Momentenanforderung validity status (801383fc:109): 1=valid, 2/3=SNA/invalid. Gates drive-off in 80141528 (needs b055==1). See RESULTS UPDATE 66.",re-trace
0xd000b056,acc05_ACC_StartStopp_Info,DATA,"ACC_StartStopp_Info from ACC_05/DCC_5 (0x10D) 44|2, decoded 801383fc:110. See RESULTS UPDATE 65.",re-trace
0xd000b057,acc_ACC_Status_ACC,DATA,"ACC_Status_ACC (0..7) — the SAME logical signal decoded from whichever ACC frame is coding-active: ACC_01 (0x109) bit60|3 = byte7[6:4] via 801383e8:96, or ACC_05 (0x10D) bit57|3 = byte7[1:3] via 801383fc:113. Only the cal-selected frame's decoder writes it (no runtime conflict). On the Q5 (80043bc6=0x0900 -> ACC_01) it is ACC_01's field. See RESULTS UPDATE 66.",re-trace
0xd000b06a,acc01_ACC_Dynamik,DATA,"ACC_Dynamik / CAN_STATE_DCC_DYN — DCC_1/ACC_01 (0x109) byte7 bits2-3, decoded 801383e8:95. Reader 8013e47c (torque-rate switch, but INERT: all 4 cals=500). See RESULTS UPDATE 62.",re-trace
0xd000b1ea,esp05_ESP_BKV_Unterdruck,DATA,"ESP_BKV_Unterdruck (brake-booster vacuum) from ESP_05 (0x106) 48|8, decoded 80106db8:132. See RESULTS UPDATE 65.",re-trace
0xd000b1ec,esp05_ESP_StartStopp_Info,DATA,"ESP_StartStopp_Info from ESP_05 (0x106) 42|2, decoded 80106db8:130. See RESULTS UPDATE 65.",re-trace
0xd000b1ed,esp05_ESP_Schwelle_Unterdruck,DATA,"ESP_Schwelle_Unterdruck from ESP_05 (0x106) 14|2, decoded 80106db8:107. See RESULTS UPDATE 65.",re-trace
0xd000b28d,STATE_CRU_CTL_CAN,DATA,"TSK_Status_GRA_ACC_01 source (TSK_02/0x10C byte3 bits1-0). 0..3 enum, 3=Fehler_GRA_ACC = the LATCHING fault that stops ACC. Written by the CRUC machine per state: 1(8013e47c)/5(8013e3f8)=1, 2(8013e674)=2, fault(8013e8aa@8013e910)=3. 8013e8aa has NO dispatch case for state 3 (verified in disasm 8013e8ac): once d0001165=3 the machine can only exit via full CRUC re-init 801abc7c, which runs only on an ACC master-mode cycle (disengage/re-arm or key cycle) -- hence 'latching'. THREE entry routes to 3: [A] cond-word bit3 = (a59c!=0 || b298==3), from any state; [B] cond-word bit4 = d0001177, from state 0 only; [C] coding-reset branch 8013ef46:73-84. See maps/status3_routes.md.",re-trace
0xd000b28e,STATE_CRU_CTL,DATA,"Internal cruise/ACC control state (0=off/standby,1&5=regulating,2=decel-ramp split of 1,3=Fehler(latched),4=override,6=blend-out). {1,5} = actively regulating (arms TSK_Anhalten/decel). Written by 8013e8aa; internal shadow d0001165. Feeds STATE_CRU_CTL_CAN(b28d). State 3 is the terminal latch (maps/status3_routes.md).",re-trace
0xd000b28f,STATE_CRU_CTL_long_substate,DATA,"Longitudinal-controller sub-state (from 8013e8aa): 1=engaged/controlling, 2=decel/approach, 3=transient, 0=off. Drives tsk02_TSK_Zwangszusch_ESP_src (a58f=(b28f in {1,2})). See RESULTS UPDATE 64/65.",re-trace
0xd000da54,ram_acc_vehicle_speed_mon,DATA,"ACC-monitor ego-speed working copy (=DAT_d000d644=clamp(d5618*32/25)), written 801efbb8:415. Scale 1/128 km/h (128 counts=1.0 km/h). = FR VS_MON. Compared vs C_VS_MIN_CRU_MON (15km/h) in 80102f60. See acc_flow.md.",re-trace
0x801408bc,acc_master_request_producer,FUNCTION,"Stalk/master-ACC state machine; produces the master-request bytes d000b296 (mode) / b297 / b298 that feed acc_brake_request_formation (8013c5d4) and the CRUC machine. THE ESP_05 CONSUMER: it reads esp05_ECD_nicht_verfuegbar (0xd000a4f2) and debounces it over two cycles against its own previous-cycle copy d00016f0, then folds the result into the mode byte: driver-braking/override -> 1; (!esp05_ESP_Verz_TSK_aktiv || ECD-unavailable-debounced) -> 0; otherwise -> 2. NOTE this function reads no EGO-SPEED variable, which earlier work recorded as 'no speed term' -- true literally, but the speed dependence enters here via ECD_nicht_verfuegbar, which the ESP asserts as a function of speed at ~15 km/h.",re-trace
0x801aa558,reset_control_flags,FUNCTION,"Fail-safe reset of the decoded ESP_05 ECD bits: esp05_ECD_Bremslicht = 0 (:28), esp05_ECD_nicht_verfuegbar = 1 (:30, i.e. defaults to UNAVAILABLE), esp05_ECD_Fehler = 0 (:33). It does NOT touch the master-request bytes d000b296/b299 -- those are reset in 801abe80 (:36/:39).",re-trace
0xd000b296,acc_master_request_mode,DATA,"Master-request MODE byte, written by acc_master_request_producer (801408bc:223). Values: 1 = driver braking or override active; 0 = TSK deceleration inactive OR ECD unavailable (debounced); 2 = ECD available AND TSK decel active. Read by acc_brake_request_formation (8013c5d4) at :569, :711 and :1043, each testing == 2 -- so ECD unavailability drops the mode to 0 and removes those active branches on the way to the brake request Ramd0007c9a. Also read by 8013e13c/8013e3f8/8013e674/8013e8aa/8013ef46 (the CRUC machine); reset in 801abe80:36. This is how the ESP's ECD declaration reaches TSK_02, INDEPENDENTLY of the C_VS_MIN_CRU_MON latching L2 fault, which contains no esp05_ reference at all.",re-trace
0xd000b299,acc_ecd_unavail_debounced,DATA,"Debounced ECD-unavailable flag: (selected ECD bit this cycle AND its previous-cycle value), written at acc_master_request_producer 801408bc:222 and read back by the same function at :62 as the previous-cycle term. Reset in 801abe80:39. The functional effect travels via d000b296, not via this byte -- nothing outside 801408bc consumes it.",re-trace
0xd00016f0,esp05_ECD_nicht_verfuegbar_prev,DATA,"Previous-cycle copy of esp05_ECD_nicht_verfuegbar, stored at the tail of acc_master_request_producer (801408bc:544-545). Forms the 2-cycle debounce with the current value.",re-trace
0xd00016f1,esp05_ECD_Fehler_prev,DATA,"Previous-cycle copy of esp05_ECD_Fehler, stored alongside d00016f0 at 801408bc:546-547; same 2-cycle debounce pattern applied to the ECD fault bit.",re-trace
0xd000a582,acc_brake_enable_mode2,DATA,Enable flag in acc_brake_request_formation (8013c5d4:569-575): set to 1 only when uRamc00010b8 is below its cal threshold AND acc_master_request_mode == 2 AND a further condition; 0 otherwise. One of the three places ECD unavailability removes brake-request authority.,re-trace
0xd00011de,acc_brake_mode2_alt_flag,DATA,"Flag set in acc_brake_request_formation (8013c5d4:1043-1047) where acc_master_request_mode == 2 acts as an ALTERNATIVE to a threshold comparison (Ramd0007c98 < iVar27), gated by iVar23 < sRamc00010da. Third of the three mode-2 gates on the path to Ramd0007c9a.",re-trace
0x80043cd0,cal_ecd_debounce_source_select,DATA,"Selects WHICH ESP_05 ECD bit acc_master_request_producer debounces into d000b296 (801408bc:66, tested as WORD_ARRAY_80043ccc[2] & 1): bit clear -> esp05_ECD_Fehler; bit set -> esp05_ECD_nicht_verfuegbar. This image holds 0x01, so ECD_nicht_verfuegbar is the operative source. NOTE clearing this bit does not remove the gate, it only switches which ECD bit drives it.",re-trace
0x801d371c,programming_session_reflash_loop,FUNCTION,"UDS programming-session executor: sets base regs, flash_driver_init(0x800826c0) loads the reflash op-descriptor, then a watchdog-serviced service loop (STM_TIM0 us pacing, toggles P0_OMR pin from _DAT_c03fcc94) until DAT_c03fcc9x signals done; finishes via FUN_801d3b94 and UNK_d000ad7a=1",re-trace
0x801f13b8,flash_driver_init,FUNCTION,"Flash driver init: zeroes state block @0xc03fd380, stores reflash-descriptor root (param_1) into flash_descriptor_root, populates segment table via FUN_801f2d30, sets flash_staging_ptr=0xc03fd3d0",re-trace
0x801f1598,flash_write_dispatch,FUNCTION,"UDS RequestDownload/TransferData WRITE dispatcher: bounds-checks [offset,offset+len) subset-of segment (else NRC 0x80), requires cmd byte0==reflash_cmd_signature(DAT_800826d4), routes to flash_write_transfer. Segment record stride 0x14 at flash_descriptor_root[4]+idx*0x14; refuses idx>=flash_segment_count",re-trace
0x801f14e0,flash_erase_dispatch,FUNCTION,"Erase-op dispatcher (sibling of flash_write_dispatch): validates segment idx<flash_segment_count and cmd byte, routes to flash_erase_segment_loop(801f3fb8)",re-trace
0x801f3b5e,flash_write_transfer,FUNCTION,"THE write path: installs flash op vtable (@c03fd390 program=flash_program_page), computes target=descriptor[seg].addr+off|0xa0000000, streams request bytes into staging buffer 0xc03fd3d0 page-by-page (page size from DAT_801f2cf8+i*0x14), programs each full page via flash_program_page_exec(801f39b4); watchdog-serviced. Never accepts an out-of-segment address",re-trace
0x801f39b4,flash_program_page_exec,FUNCTION,"Program-one-page executor: watchdog-service, get_status_code, calls program op _DAT_c03fd390(=flash_program_page) then verify_flash_data_801f1cf0",re-trace
0x801f249e,flash_program_page,FUNCTION,"TC1796 PMU program-page: fills page assembly buffer (param_1+0x55f0) with 16/32 dwords from staging buffer 0xc03fd3d0, issues program unlock seq 0xAA/0x55/0xA0 then 0xAA, polls FLASH_FSR (0x800 PROER, 0x400 PFOPER, 0x10, 0x80000000 busy/done); gated by cmd sig byte3 DAT_800826d7; latches errors into per-segment status(+0xc)/flash_error_flags",re-trace
0x801f2224,flash_erase_sector,FUNCTION,"TC1796 PMU erase-sector: issues 0xF5(clear-status)/0xAA/0x55/0x80/0xAA/0x55 then confirm word (sector*0x10+0x30), polls FLASH_FSR, retries x3; gated by cmd sig byte3 DAT_800826d7",re-trace
0x801f3fb8,flash_erase_segment_loop,FUNCTION,"Whole-segment erase executor: flash_find_sector_range -> [first,last] sector then loops EVERY sector in the descriptor segment unconditionally calling flash_erase_sector -> wipes the entire 256K cal segment to 0xFF. No sub-sector/single-sector erase exists",re-trace
0x801f1704,flash_blank_check,FUNCTION,"Post-erase blank/verify: reads region via 0xa0000000 (PFLASH)/0xafe00000-0xafe20000 (DFLASH) alias, checks all bytes==0xFF (erased) using MARD margin-read (update_flash_mard_801f1fc4) around the two DFLASH banks; NRC 0x20 on mismatch",re-trace
0x801f1c74,flash_find_sector_range,FUNCTION,"Maps [segbase, segbase+size) to a physical sector index range -> flash_sector_first/flash_sector_last, from the sector geometry table at param_1+0xc (8-byte {start,end} sector records)",re-trace
0x80024f66,uds_service_dispatch,FUNCTION,"THE UDS service dispatcher (sole request/response path). Walks the linked-list SID registry (12-byte records), matches the incoming SID, calls uds_access_gate; if permitted invokes the record handler (*(code*)(handler&~1))(ctx,arg), else writes NRC 0x33/0x13. No raw-CAN CCP/XCP command-byte switch exists anywhere in parallel -> Door 3 (CCP/XCP UPLOAD) is absent",re-trace
0x8002c3c4,uds_access_gate,FUNCTION,"Per-service session/security gate: ANDs the service attr byte (0x30/0x31/0x70/0x71 from the SID record) against the active session mask (ctx->session & 0xc); returns 0x11 serviceNotSupported when not permitted (0x33 securityAccessDenied upstream), else forwards via PTR_check_status_and_update_flag_80080234",re-trace
0x800826c0,UDS_REFLASH_DESCRIPTOR,DATA,"Reflash op-descriptor root: count=5, segment-array ptrs 0x8008265c/0x80082654; programs CALIBRATION (0xa0040000, 256K) + DFLASH/EEPROM (0xafe00000/0xafe10000) only — NOT the ASW code banks and NOT the boot sector",re-trace
0x800826d4,reflash_cmd_signature,DATA,"4-byte reflash command signature {0x53,0x65,0xca,0x35} (u32 0x35CA6553). The UDS transfer command word (param_5) bytes 0..3 must equal DAT_800826d4..d7 in flash_write_dispatch/flash_write_transfer/flash_program_page/flash_erase_sector or the op is rejected (NRC 0x02). Acts as a fixed magic gating the flash primitives",re-trace
0xc03fd380,flash_descriptor_root,DATA,"Flash driver: active reflash op-descriptor root ptr (set by flash_driver_init; =0x800826c0 for the UDS reflash path). Segment records live at [this+4]+idx*0x14 {flags,addr,size,...}",re-trace
0xc03fd384,flash_seg_status_array,DATA,Flash driver: per-segment status record array base (idx*0x10; +0xc is the FSR error/status accumulator word for that segment),re-trace
0xc03fd388,flash_scratch_ptr,DATA,"Flash driver: scratch/definition buffer ptr, cleared via fill_memory_800a5988 after each op",re-trace
0xc03fd38c,flash_error_flags,DATA,"Flash driver: global FLASH_FSR error accumulator for out-of-range segment index (|=0x80040400 prot/oper err, 0x20000 program err, 2 verify err)",re-trace
0xc03fd390,flash_op_program,DATA,"Flash op vtable[0]: program/erase primitive fn ptr — flash_program_page(801f249e) in write mode, flash_erase_sector(801f2224) in erase mode",re-trace
0xc03fd398,flash_op_service,DATA,Flash op vtable[2]: watchdog/comm service fn invoked on the STM_TIM3 interval during long flash ops (compared vs sentinel _DAT_c03fd39c to detect 'no service installed'),re-trace
0xc03fd3a0,flash_op_issue,DATA,Flash op vtable[4]: PMU command-issue/resume fn (FUN_801f274a),re-trace
0xc03fd3a8,flash_service_interval,DATA,Flash driver: STM_TIM3 tick threshold between watchdog/comm service calls during flash ops,re-trace
0xc03fd3ac,flash_last_service_tim3,DATA,Flash driver: STM_TIM3 timestamp of the last service call,re-trace
0xc03fd3be,flash_segment_count,DATA,"Flash driver: number of segments in the active descriptor (=5), populated by FUN_801f2d30. Segment-index bound: idx>=this routes the op to flash_error_flags instead of a real segment",re-trace
0xc03fd3c0,flash_error_latch,DATA,Flash driver: set to 1 on any FLASH_FSR error during program/erase,re-trace
0xc03fd3c4,flash_staging_ptr,DATA,Flash driver: staging buffer ptr = 0xc03fd3d0 (where TransferData bytes are assembled before programming),re-trace
0xc03fd3c8,flash_cur_write_addr,DATA,Flash driver: current page write target = descriptor[seg].addr+off|0xa0000000 (non-cached PFLASH alias),re-trace
0xc03fd3cc,flash_last_write_addr,DATA,"Flash driver: previous page write target, used for page-boundary detection in flash_write_transfer",re-trace
0xc03fd3d0,FLASH_PAGE_STAGING_BUFFER,LABEL,"Reflash staging buffer: UDS TransferData payload is assembled here, then flash_program_page copies 128/256-byte pages from it into the TC1796 PMU page-assembly buffer",re-trace
0xc03fd3b8,flash_sector_first,DATA,flash_find_sector_range output: first physical sector index of the segment being erased,re-trace
0xc03fd3ba,flash_sector_last,DATA,flash_find_sector_range output: last physical sector index of the segment being erased,re-trace
0xc03fd4d4,flash_erase_pending,DATA,"Flash driver: erase-in-progress flag (set 1 by flash_erase_segment_loop, consumed/cleared by flash_write_transfer to sequence erase-before-program)",re-trace
0xd000a59c,acc_ext_fault_or_ROUTE_A,DATA,ROUTE A anchor. External-fault OR feeding CRUC cond-word bit3 (8013ef46:731: bit3 set if a59c!=0 || b298==3 -> STATE_CRU_CTL=3 from ANY state). Built 801408bc:296-302: a59c = ((fault_word c000118a & cal_0x80043cf2) != 0) || (d00016e9 != 0). Mask 0x80043cf2 = 0xFFFF so all 16 fault-word bits are live. The 16 bits are ACC input-signal validity / DTC-active flags (COM descriptor bit2 or DTC substitution); full table in maps/status3_routes.md. d00016e9 is a 17th independent sensor/actuator-validity OR term.,re-trace
0xd00016e9,acc_sensor_valid_or_ROUTE_A,DATA,ROUTE A 17th term. Sensor/actuator-validity OR (built 801408bc:220 = d00016e9-fault word & cal 0x80043296=0xFF). a59c=1 if this !=0 even when the 16-bit fault_word is clear. See acc_ext_fault_or_ROUTE_A (d000a59c) / maps/status3_routes.md.,re-trace
0xd000a03b,egas_l2_monitor_aggregate_fault_ROUTE_A_bit6,DATA,"EGAS-L2 monitor AGGREGATE fault = a03c || a040 || d0001856 (8009c0b4:837). Feeds Route A fault-word bit 0x40 -> a59c -> CRUC status 3, and the GRA fault latch a551 (8013b0ec d00011a0 bit4). The acceleration-side fault: torque-vs-ACC-status plausibility, SPEED-INDEPENDENT (not the ECD decel gate, not a 15 km/h floor). See status3_routes.md / low_speed_floors.md.",re-trace
0xd000b298,acc_main_state_enum,DATA,"ACC main-state enum from 801408bc (d00016ea, committed :500). Values 0/1/3/4. b298==3 -> CRUC cond-word bit3 -> STATE_CRU_CTL=3 (ROUTE A). Reaches 3 via 801408bc:440 (bVar2=coding OFF path) or :449-472 selector d00016ee(bit0-1)/d00016ec(bit2-3)/d00016ed(bit4-5) of bVar23 (assist-fault word, cal 0x8004327a[0xf]) or mirror of GRA main state b286. See maps/status3_routes.md.",re-trace
0xd000b286,gra_main_state,DATA,"GRA (basic-cruise) main state, written 8013a754 (0=off,1=engaged/controlling,3=fault). b286=3 -> b298=3 -> CRUC status 3 (ROUTE A). b286=3 is the GRA fault park, reached when the GRA fault latch a551!=0 (LAB_8013aa62). Also mirrored into b297 (ROUTE B input). See maps/status3_routes.md.",re-trace
0xd000a551,gra_fault_latch,DATA,"GRA fault latch. Set 8013b0ec:239 when (d00011a0 & cal 0x8004340e=0x77)!=0; the d00011a0 bits are input/plausibility faults incl. bit0(aa6f|a9ed sensor), bit1(a9a5), bit2(aa3f&a3b4 brake-signal), bit4(a68a|a62e|a62f|a07a|a03b|a62d cluster incl. EGAS-L2), bit5(b28a). a551!=0 forces GRA main state b286=3 (8013a754) -> b298=3 -> CRUC status 3. Cleared by 801ab860 (CRUC/master re-init). See maps/status3_routes.md.",re-trace
0xd0001177,acc_brakeoverride_fault_timer_ROUTE_B,DATA,ROUTE B anchor. Sets CRUC cond-word bit4 (8013ef46:738) which -> STATE_CRU_CTL=3 but ONLY from state 0 (8013e8aa:8013e8cc; bit4 is not consulted in states 1/2/4/5). Built 8013ef46:106-130: d0001177=1 after b296==1 (driver braking/override) AND b297==1 (high-level cruise still ENGAGED) held together for cal 0x8004377c = 20 consecutive cycles; the timer wRamc0001170 resets whenever b296!=1 OR b297!=1. So it is NOT 'braking in standby' per se -- it is a persistent driver-brake-override while the high-level engage-state failed to cancel (a stuck-override / failed-cancel plausibility fault). See maps/status3_routes.md.,re-trace
0xd0001176,acc_brakeoverride_inhibit_ROUTE_B,DATA,"ROUTE B precursor. d0001176=1 after b296==1 (driver braking/override) held cal 0x8004377a = 3 cycles; feeds inhibit word d0001169 bit0 -> d0001160 (mask 0x80043422=0xEF) -> CRUC cond-word bit1 -> forces exit from {1,5} to standby (state 0). This is the NORMAL brake-cancel. If the brake-override then persists 20 cycles with b297 still ENGAGED, d0001177 escalates it to the status-3 latch (ROUTE B). See maps/status3_routes.md.",re-trace
0xd000b297,acc_engage_state_mirror_ROUTE_B,DATA,"High-level cruise/ACC engage-state mirror, written 801408bc:423-438: = GRA main state b286 (if GRA-coded) else DCC substate b29d (if ACC-coded). Value 1 = engaged/active. ROUTE B fault requires b297==1 to persist WITH driver braking (b296==1) for 20 cycles -> d0001177 -> status 3. If a brake tap properly cancels cruise, b297 leaves 1 and the d0001177 timer resets. See maps/status3_routes.md.",re-trace
0x80043cf2,cal_acc_ext_fault_mask_ROUTE_A,DATA,ROUTE A mask (WORD_ARRAY_80043ccc[0x13]). u16=0xFFFF in this image -> all 16 fault-word bits are live in a59c (801408bc:296). Zeroing a bit here would remove that fault from the status-3 path. See acc_ext_fault_or_ROUTE_A / maps/status3_routes.md.,re-trace
0x8004377a,cal_acc_brake_inhibit_debounce_ROUTE_B,DATA,ROUTE B d0001176 debounce (WORD_ARRAY_80043774[3]). u16=3 cycles of b296==1 before the brake-override inhibit asserts (normal brake-cancel to standby). See maps/status3_routes.md.,re-trace
0x8004377c,cal_acc_brake_fault_debounce_ROUTE_B,DATA,ROUTE B d0001177 debounce (WORD_ARRAY_80043774[4]). u16=20 cycles of (b296==1 AND b297==1) before the brake-override escalates to the status-3 latch. See maps/status3_routes.md.,re-trace
0x8004340e,cal_gra_fault_mask,DATA,"GRA fault-latch mask (a551). u8=0x77 in this image: selects which d00011a0 plausibility bits (8013b0ec) latch GRA main state to fault (b286=3 -> b298=3 -> CRUC status 3, ROUTE A). See gra_fault_latch (d000a551) / maps/status3_routes.md.",re-trace
0x80043d7f,cal_acc_coding_reset_status3_gate_ROUTE_C,DATA,"ROUTE C gate (byte at WORD_ARRAY_80043ccc[0x59] high byte). u8=0x01 (live) in this image. In the 8013ef46:73-84 coding-reset branch (entered when ECU is neither GRA- nor DCC-coded, or ACC_05 mode selected), STATE_CRU_CTL_CAN=3 iff d000aab5!=0 AND this cal !=0; else 0. A wrong-coding / unsupported-mode fault (e.g. why VCDS rejects F2S). See maps/status3_routes.md.",re-trace
